model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,session_window,ny_time,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,turtle_quality,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
turtle_soup,ict,long,SOLUSDT,15m,1776873600000,1776873600000,1776874500000,1776873600000,close,sweep_extreme,opposite_range,88.2,88.2,88.2,88.02236,88.02236,89.29,0.1776399999999967,20.14058956916062,conservative,False,True,False,,,88.12,88.04,strong,18,valid,,,,,,,,,,,,,6.13600540418838,1,1,,,"{""close_back_distance_bps"": 9.07852927825673, ""entry_mode"": ""close"", ""entry_price"": 88.2, ""model_family"": ""ict"", ""risk"": 0.1776399999999967, ""risk_bps"": 20.14058956916062, ""stop_loss"": 88.02236, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 88.04, ""sweep_level_age_bars"": 18, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 88.12, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.210526, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.241692, ""wick_extension"": 0.0799999999999983, ""wick_fraction"": 0.210526}, ""wick_extension_bps"": 9.07852927825673}",0.7881107858590587,6.530060797117868,True,False,False,False,False
turtle_soup,ict,long,SOLUSDT,15m,1776876300000,1776876300000,1776877200000,1776876300000,close,sweep_extreme,opposite_range,87.63,87.63,87.63,87.462474,87.462474,89.29,0.16752599999999518,19.117425539198354,conservative,False,True,False,,,87.57,87.48,strong,33,strong,,,,,,,,,,,,,9.908909661784191,1,9,1,1,"{""close_back_distance_bps"": 6.851661527920781, ""entry_mode"": ""close"", ""entry_price"": 87.63, ""model_family"": ""ict"", ""risk"": 0.16752599999999518, ""risk_bps"": 19.117425539198354, ""stop_loss"": 87.462474, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 87.48, ""sweep_level_age_bars"": 33, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 87.57, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.171429, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.255319, ""wick_extension"": 0.0899999999999892, ""wick_fraction"": 0.257143}, ""wick_extension_bps"": 10.277492291879547}",4.238148108353499,3.521841385814776,True,False,False,True,True
turtle_soup,ict,long,SOLUSDT,15m,1776877200000,1776877200000,1776878100000,1776877200000,close,sweep_extreme,opposite_range,87.86,87.86,87.86,87.572428,87.572428,89.29,0.2875719999999973,32.73070794445678,conservative,False,True,False,,,87.66,87.59,strong,40,valid,,,,,,,,,,,,,4.97266771452026,1,8,5,,"{""close_back_distance_bps"": 22.81542322610117, ""entry_mode"": ""close"", ""entry_price"": 87.86, ""model_family"": ""ict"", ""risk"": 0.2875719999999973, ""risk_bps"": 32.73070794445678, ""stop_loss"": 87.572428, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 87.59, ""sweep_level_age_bars"": 40, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 87.66, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.512821, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.199715, ""wick_extension"": 0.06999999999999318, ""wick_fraction"": 0.179487}, ""wick_extension_bps"": 7.985398129134517}",1.6691472048739395,2.851459808326266,True,False,False,True,False
turtle_soup,ict,long,SOLUSDT,15m,1776880800000,1776880800000,1776881700000,1776880800000,close,sweep_extreme,opposite_range,88.1,88.1,88.1,87.76238000000001,87.76238000000001,89.29,0.33761999999998693,38.322360953460496,conservative,False,True,False,,,87.98,87.78,strong,11,strong,,,,,,,,,,,,,3.524672708962911,1,3,,,"{""close_back_distance_bps"": 13.639463514434, ""entry_mode"": ""close"", ""entry_price"": 88.1, ""model_family"": ""ict"", ""risk"": 0.33761999999998693, ""risk_bps"": 38.322360953460496, ""stop_loss"": 87.76238000000001, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 87.78, ""sweep_level_age_bars"": 11, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 87.98, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.352941, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.544218, ""wick_extension"": 0.20000000000000284, ""wick_fraction"": 0.588235}, ""wick_extension_bps"": 22.73243919072549}",0.7108583614715313,3.139624429832442,True,False,False,False,False
turtle_soup,ict,long,SOLUSDT,15m,1776881700000,1776881700000,1776882600000,1776881700000,close,sweep_extreme,opposite_range,88.13,88.13,88.13,88.012374,88.012374,89.29,0.11762600000000134,13.34687393623072,conservative,False,True,False,,,88.12,88.03,strong,27,valid,,,,,,,,,,,,,9.8617652559808,1,2,,,"{""close_back_distance_bps"": 1.134816159781083, ""entry_mode"": ""close"", ""entry_price"": 88.13, ""model_family"": ""ict"", ""risk"": 0.11762600000000134, ""risk_bps"": 13.34687393623072, ""stop_loss"": 88.012374, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 88.03, ""sweep_level_age_bars"": 27, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 88.12, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.071429, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.241935, ""wick_extension"": 0.09000000000000341, ""wick_fraction"": 0.642857}, ""wick_extension_bps"": 10.213345438039424}",1.7853195722034718,11.562069610460135,True,False,False,False,False
ifvg_retest,ict,long,SOLUSDT,15m,1776880800000,1776880800000,1776882600000,1776881700000,edge,ce,fixed_r,88.04,88.04,88.04,87.982392,87.982392,88.15521600000001,0.05760800000000188,6.54338936846909,conservative,False,True,False,,,,,,,,,,,87.96,88.04,88.0,,,,,1,1776881700000,2.0,1,,1,1,"{""breach_close"": 88.1, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776880800000, ""entry_mode"": ""edge"", ""entry_price"": 88.04, ""entry_time"": 1776881700000, ""ifvg_ce"": 88.0, ""ifvg_high"": 88.04, ""ifvg_low"": 87.96, ""model_family"": ""ict"", ""retest_depth"": 0.1250000000000444, ""retest_time"": 1776881700000, ""risk"": 0.05760800000000188, ""risk_bps"": 6.54338936846909, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 87.982392, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",5.207610054158925,17.358700180529915,False,True,True,True,True
turtle_soup,ict,long,SOLUSDT,15m,1776884400000,1776884400000,1776885300000,1776884400000,close,sweep_extreme,opposite_range,87.53,87.53,87.53,87.362494,87.362494,89.29,0.16750600000000304,19.136981606306755,conservative,False,True,False,,,87.48,87.38,medium,9,valid,,,,,,,,,,,,,10.50708631332593,1,2,1,,"{""close_back_distance_bps"": 5.715592135344897, ""entry_mode"": ""close"", ""entry_price"": 87.53, ""model_family"": ""ict"", ""risk"": 0.16750600000000304, ""risk_bps"": 19.136981606306755, ""stop_loss"": 87.362494, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 87.38, ""sweep_level_age_bars"": 9, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 87.48, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.121951, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.291121, ""wick_extension"": 0.10000000000000853, ""wick_fraction"": 0.243902}, ""wick_extension_bps"": 11.431184270691418}",1.6118825594306538,6.865425716093661,True,False,False,True,False
turtle_soup,ict,long,SOLUSDT,15m,1776885300000,1776885300000,1776886200000,1776885300000,close,sweep_extreme,opposite_range,87.65,87.65,87.65,87.42247,87.42247,89.29,0.22753000000000156,25.95892755276686,conservative,False,True,False,,,87.48,87.44,medium,10,valid,,,,,,,,,,,,,7.207840724300045,1,1,,,"{""close_back_distance_bps"": 19.433013260173947, ""entry_mode"": ""close"", ""entry_price"": 87.65, ""model_family"": ""ict"", ""risk"": 0.22753000000000156, ""risk_bps"": 25.95892755276686, ""stop_loss"": 87.42247, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 87.44, ""sweep_level_age_bars"": 10, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 87.48, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.472222, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.111732, ""wick_extension"": 0.04000000000000625, ""wick_fraction"": 0.111111}, ""wick_extension_bps"": 4.572473708276892}",0.17580099327557583,7.64734320748911,True,False,False,False,False
turtle_soup,ict,long,SOLUSDT,15m,1776892500000,1776892500000,1776893400000,1776892500000,close,sweep_extreme,opposite_range,87.4,87.4,87.4,87.21252,87.21252,89.29,0.18748000000000786,21.450800915332707,conservative,False,True,False,,,87.38,87.23,medium,9,valid,,,,,,,,,,,,,10.081075314699815,1,7,1,,"{""close_back_distance_bps"": 2.2888532845056346, ""entry_mode"": ""close"", ""entry_price"": 87.4, ""model_family"": ""ict"", ""risk"": 0.18748000000000786, ""risk_bps"": 21.450800915332707, ""stop_loss"": 87.21252, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 87.23, ""sweep_level_age_bars"": 9, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 87.38, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.105263, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.465116, ""wick_extension"": 0.14999999999999147, ""wick_fraction"": 0.789474}, ""wick_extension_bps"": 17.1663996337825}",1.546831662043844,7.947514401535879,True,False,False,True,False
turtle_soup,ict,long,SOLUSDT,15m,1776893400000,1776893400000,1776894300000,1776893400000,close,sweep_extreme,opposite_range,87.5,87.5,87.5,87.3025,87.3025,89.29,0.19750000000000512,22.571428571429156,conservative,False,True,False,,,87.38,87.32,medium,10,valid,,,,,,,,,,,,,9.063291139240302,1,3,,,"{""close_back_distance_bps"": 13.733119707027301, ""entry_mode"": ""close"", ""entry_price"": 87.5, ""model_family"": ""ict"", ""risk"": 0.19750000000000512, ""risk_bps"": 22.571428571429156, ""stop_loss"": 87.3025, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 87.32, ""sweep_level_age_bars"": 10, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 87.38, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.352941, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.191083, ""wick_extension"": 0.060000000000002274, ""wick_fraction"": 0.176471}, ""wick_extension_bps"": 6.8665598535136505}",0.9620253164556598,9.265822784809878,True,False,False,False,False
turtle_soup,ict,long,SOLUSDT,15m,1776894300000,1776894300000,1776895200000,1776894300000,close,sweep_extreme,opposite_range,87.55,87.55,87.55,87.44248999999999,87.44248999999999,89.29,0.10751000000000488,12.279840091376913,conservative,False,True,False,,,87.48,87.46,strong,20,valid,,,,,,,,,,,,,16.1845409729321,1,1,,,"{""close_back_distance_bps"": 8.001828989482531, ""entry_mode"": ""close"", ""entry_price"": 87.55, ""model_family"": ""ict"", ""risk"": 0.10751000000000488, ""risk_bps"": 12.279840091376913, ""stop_loss"": 87.44248999999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 87.46, ""sweep_level_age_bars"": 20, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 87.48, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.466667, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.066667, ""wick_extension"": 0.020000000000010232, ""wick_fraction"": 0.133333}, ""wick_extension_bps"": 2.286236854139258}",1.3022044460979836,17.48674541902995,True,False,False,False,False
turtle_soup,ict,long,SOLUSDT,15m,1776967200000,1776967200000,1776968100000,1776967200000,close,sweep_extreme,opposite_range,85.35,85.35,85.35,85.20293,85.20293,86.61,0.14706999999999937,17.231400117164544,conservative,False,True,False,,,85.27,85.22,strong,29,valid,,,,,,,,,,,,,8.56734888148508,1,1,,,"{""close_back_distance_bps"": 9.381963175794334, ""entry_mode"": ""close"", ""entry_price"": 85.35, ""model_family"": ""ict"", ""risk"": 0.14706999999999937, ""risk_bps"": 17.231400117164544, ""stop_loss"": 85.20293, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 85.22, ""sweep_level_age_bars"": 29, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 85.27, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.216216, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.129534, ""wick_extension"": 0.04999999999999716, ""wick_fraction"": 0.135135}, ""wick_extension_bps"": 5.863726984871252}",5.847555585775503,1.8358604746039109,True,False,False,False,False
ifvg_retest,ict,long,SOLUSDT,15m,1776966300000,1776966300000,1776968100000,1776967200000,edge,ce,fixed_r,85.22,85.22,85.22,85.177956,85.177956,85.30408800000001,0.04204400000000419,4.93358366580664,conservative,False,True,False,,,,,,,,,,,85.17,85.22,85.195,,,,,1,1776967200000,2.0,1,,1,1,"{""breach_close"": 85.28, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776966300000, ""entry_mode"": ""edge"", ""entry_price"": 85.22, ""entry_time"": 1776967200000, ""ifvg_ce"": 85.195, ""ifvg_high"": 85.22, ""ifvg_low"": 85.17, ""model_family"": ""ict"", ""retest_depth"": 0.0, ""retest_time"": 1776967200000, ""risk"": 0.04204400000000419, ""risk_bps"": 4.93358366580664, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 85.177956, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",23.546760536578258,3.329844924364633,False,True,True,True,True
turtle_soup,ict,long,SOLUSDT,15m,1776968100000,1776968100000,1776969000000,1776968100000,close,sweep_extreme,opposite_range,85.29,85.29,85.29,85.17294199999999,85.17294199999999,86.61,0.11705800000001432,13.724703951226909,conservative,False,True,False,,,85.27,85.19,strong,30,valid,,,,,,,,,,,,,11.276461241434433,1,3,1,1,"{""close_back_distance_bps"": 2.3454907939498337, ""entry_mode"": ""close"", ""entry_price"": 85.29, ""model_family"": ""ict"", ""risk"": 0.11705800000001432, ""risk_bps"": 13.724703951226909, ""stop_loss"": 85.17294199999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 85.19, ""sweep_level_age_bars"": 30, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 85.27, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.064516, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.192077, ""wick_extension"": 0.0799999999999983, ""wick_fraction"": 0.258065}, ""wick_extension_bps"": 9.381963175794334}",7.859351774333023,1.7939824702282823,True,False,False,True,True
turtle_soup,ict,long,SOLUSDT,15m,1776972600000,1776972600000,1776973500000,1776972600000,close,sweep_extreme,opposite_range,85.24,85.24,85.24,85.11295199999999,85.11295199999999,86.61,0.12704800000000205,14.90473955889278,conservative,False,True,False,,,85.19,85.13,weak,5,strong,,,,,,,,,,,,,10.783325987028386,1,,1,2,"{""close_back_distance_bps"": 5.869233478107426, ""entry_mode"": ""close"", ""entry_price"": 85.24, ""model_family"": ""ict"", ""risk"": 0.12704800000000205, ""risk_bps"": 14.90473955889278, ""stop_loss"": 85.11295199999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 85.13, ""sweep_level_age_bars"": 5, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 85.19, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.227273, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.143027, ""wick_extension"": 0.060000000000002274, ""wick_fraction"": 0.272727}, ""wick_extension_bps"": 7.043080173729578}",8.500724135759562,0.5509728606510299,False,False,False,True,True
ifvg_retest,ict,long,SOLUSDT,15m,1777044600000,1777044600000,1777046400000,1777045500000,edge,ce,fixed_r,86.2,86.2,86.2,86.15776000000001,86.15776000000001,86.28447999999999,0.042239999999992506,4.900232018560615,conservative,False,True,False,,,,,,,,,,,86.15,86.2,86.17500000000001,,,,,1,1777045500000,2.0,1,,1,1,"{""breach_close"": 86.34, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1777044600000, ""entry_mode"": ""edge"", ""entry_price"": 86.2, ""entry_time"": 1777045500000, ""ifvg_ce"": 86.17500000000001, ""ifvg_high"": 86.2, ""ifvg_low"": 86.15, ""model_family"": ""ict"", ""retest_depth"": 0.2000000000001137, ""retest_time"": 1777045500000, ""risk"": 0.042239999999992506, ""risk_bps"": 4.900232018560615, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 86.15776000000001, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",17.04545454545754,7.812500000001346,False,True,True,True,True
turtle_soup,ict,long,SOLUSDT,15m,1777054500000,1777054500000,1777055400000,1777054500000,close,sweep_extreme,opposite_range,86.17,86.17,86.17,85.852766,85.852766,86.75,0.31723399999999913,36.814900777532685,conservative,False,True,False,,,86.03,85.87,weak,8,strong,,,,,,,,,,,,,1.8283033974920717,1,,3,9,"{""close_back_distance_bps"": 16.273393002441075, ""entry_mode"": ""close"", ""entry_price"": 86.17, ""model_family"": ""ict"", ""risk"": 0.31723399999999913, ""risk_bps"": 36.814900777532685, ""stop_loss"": 85.852766, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 85.87, ""sweep_level_age_bars"": 8, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 86.03, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.378378, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.491551, ""wick_extension"": 0.1599999999999966, ""wick_fraction"": 0.432432}, ""wick_extension_bps"": 18.598163431360756}",2.364185427791479,0.4728370855583137,False,True,True,True,True
ifvg_retest,ict,long,SOLUSDT,15m,1777077900000,1777077900000,1777089600000,1777078800000,edge,ce,fixed_r,86.13,86.13,86.13,86.10277400000001,86.10277400000001,86.18445199999996,0.02722599999998465,3.161035643792483,conservative,False,True,False,,,,,,,,,,,86.11,86.13,86.12,,,,,1,1777078800000,2.0,1,,1,1,"{""breach_close"": 86.19, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1777077900000, ""entry_mode"": ""edge"", ""entry_price"": 86.13, ""entry_time"": 1777078800000, ""ifvg_ce"": 86.12, ""ifvg_high"": 86.13, ""ifvg_low"": 86.11, ""model_family"": ""ict"", ""retest_depth"": 0.49999999999964473, ""retest_time"": 1777078800000, ""risk"": 0.02722599999998465, ""risk_bps"": 3.161035643792483, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 86.10277400000001, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",13.222654815257561,2.203775802543014,False,True,True,True,True
turtle_soup,ict,long,SOLUSDT,15m,1777095000000,1777095000000,1777095900000,1777095000000,close,sweep_extreme,opposite_range,86.17,86.17,86.17,86.05276599999999,86.05276599999999,86.92,0.1172340000000105,13.60496692584548,conservative,False,True,False,,,86.11,86.07,medium,13,strong,,,,,,,,,,,,,6.397461487281274,1,,2,4,"{""close_back_distance_bps"": 6.967831842991786, ""entry_mode"": ""close"", ""entry_price"": 86.17, ""model_family"": ""ict"", ""risk"": 0.1172340000000105, ""risk_bps"": 13.60496692584548, ""stop_loss"": 86.05276599999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 86.07, ""sweep_level_age_bars"": 13, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 86.11, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.4, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.304183, ""wick_extension"": 0.04000000000000625, ""wick_fraction"": 0.266667}, ""wick_extension_bps"": 4.645221228661741}",5.11796918982497,0.25589845949126067,False,False,False,True,True
turtle_soup,ict,long,SOLUSDT,15m,1777096800000,1777096800000,1777097700000,1777096800000,close,sweep_extreme,opposite_range,86.3,86.3,86.3,86.14274,86.14274,86.92,0.15725999999999374,18.222479721899624,conservative,False,True,False,,,86.18,86.16,strong,39,valid,,,,,,,,,,,,,3.94251557929562,1,,3,3,"{""close_back_distance_bps"": 13.924344395450259, ""entry_mode"": ""close"", ""entry_price"": 86.3, ""model_family"": ""ict"", ""risk"": 0.15725999999999374, ""risk_bps"": 18.222479721899624, ""stop_loss"": 86.14274, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 86.16, ""sweep_level_age_bars"": 39, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 86.18, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.8, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.16, ""wick_extension"": 0.020000000000010232, ""wick_fraction"": 0.133333}, ""wick_extension_bps"": 2.3207240659097503}",2.9886811649498766,0.8266564924329176,False,False,False,True,True
ifvg_retest,ict,long,SOLUSDT,15m,1777096800000,1777096800000,1777098600000,1777097700000,edge,ce,fixed_r,86.24,86.24,86.24,86.177752,86.177752,86.36449599999999,0.06224799999999675,7.217996289424485,conservative,False,True,False,,,,,,,,,,,86.15,86.24,86.195,,,,,1,1777097700000,2.0,1,1,,,"{""breach_close"": 86.3, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1777096800000, ""entry_mode"": ""edge"", ""entry_price"": 86.24, ""entry_time"": 1777097700000, ""ifvg_ce"": 86.195, ""ifvg_high"": 86.24, ""ifvg_low"": 86.15, ""model_family"": ""ict"", ""retest_depth"": 0.7777777777777953, ""retest_time"": 1777097700000, ""risk"": 0.06224799999999675, ""risk_bps"": 7.217996289424485, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 86.177752, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",8.514329777664003,1.1245341215781524,True,False,False,False,False
turtle_soup,ict,long,SOLUSDT,15m,1777098600000,1777098600000,1777099500000,1777098600000,close,sweep_extreme,opposite_range,86.36,86.36,86.36,86.19272799999999,86.19272799999999,86.92,0.1672720000000112,19.369152385364888,conservative,False,True,False,,,86.3,86.21,strong,34,strong,,,,,,,,,,,,,3.347840642785193,1,,1,8,"{""close_back_distance_bps"": 6.952491309386127, ""entry_mode"": ""close"", ""entry_price"": 86.36, ""model_family"": ""ict"", ""risk"": 0.1672720000000112, ""risk_bps"": 19.369152385364888, ""stop_loss"": 86.19272799999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 86.21, ""sweep_level_age_bars"": 34, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 86.3, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.285714, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.737705, ""wick_extension"": 0.09000000000000341, ""wick_fraction"": 0.428571}, ""wick_extension_bps"": 10.42873696407919}",2.4510976134677005,0.9565258979386023,False,False,False,True,True
