model,session_date,session_window,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,2025-06-19,08:30-12:00,1,1,1,0,0.87547,0.87547,0.0,2.0,60.0,-1.0,-1.0,-1.300635,-1.300635,0.300635,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-06-20,08:30-12:00,1,1,1,0,0.897308,0.897308,0.0,2.0,60.0,-1.0,-1.0,-1.260117,-1.260117,0.260117,0.0,0.0,0.0,1.0,1.0,3.0,,,0,1
turtle_soup,2025-06-21,08:30-12:00,4,4,4,0,6.490256,8.11263,0.5,2.0,60.0,0.5,0.5,0.33639,0.33639,0.16361,0.5,0.75,0.5,0.5,1.0,4.5,6.666667,12.5,0,4
turtle_soup,2025-06-23,08:30-12:00,3,3,3,0,3.263535,2.61066,0.666667,2.0,66.666667,1.0,0.333333,0.221536,0.221536,0.111797,0.666667,0.666667,0.666667,0.333333,1.0,1.0,3.0,4.0,0,3
turtle_soup,2025-06-25,08:30-12:00,1,1,1,0,7.722665,7.722665,1.0,2.0,60.0,2.0,1.0,0.779986,0.779986,0.220014,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0,1
turtle_soup,2025-06-28,08:30-12:00,1,1,1,0,2.04699,2.04699,0.0,2.0,60.0,-1.0,1.0,0.29282,0.29282,0.70718,0.0,1.0,0.0,1.0,1.0,2.0,1.0,,1,1
turtle_soup,2025-07-03,14:00-15:45,1,1,1,0,7.767766,7.767766,0.0,2.0,60.0,-1.0,-1.0,-1.561277,-1.561277,0.561277,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
turtle_soup,2025-07-05,08:30-12:00,1,1,1,0,8.906564,8.906564,1.0,2.0,60.0,2.0,1.0,0.487804,0.487804,0.512196,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0,1
turtle_soup,2025-07-07,08:30-12:00,1,1,1,0,0.484053,0.484053,0.0,2.0,60.0,-1.0,-1.0,-1.111502,-1.111502,0.111502,0.0,0.0,0.0,1.0,1.0,3.0,,,0,1
turtle_soup,2025-07-09,08:30-12:00,1,1,1,0,0.740504,0.740504,0.0,2.0,60.0,-1.0,-1.0,-1.185278,-1.185278,0.185278,0.0,0.0,0.0,1.0,1.0,8.0,,,0,1
turtle_soup,2025-07-10,08:30-12:00,1,1,1,0,9.854314,9.854314,1.0,2.0,60.0,2.0,1.0,0.828394,0.828394,0.171606,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0,1
turtle_soup,2025-07-12,08:30-12:00,1,1,1,0,0.235744,0.235744,0.0,2.0,60.0,-1.0,-1.0,-1.099364,-1.099364,0.099364,0.0,0.0,0.0,1.0,1.0,6.0,,,0,1
turtle_soup,2025-07-15,08:30-12:00,2,2,2,0,1.945048,1.945048,0.5,2.0,60.0,0.5,0.0,-0.066774,-0.066774,0.066774,0.5,0.5,0.5,0.5,1.0,3.0,1.0,5.0,0,2
turtle_soup,2025-07-16,08:30-12:00,1,1,1,0,0.356277,0.356277,0.0,2.0,60.0,-1.0,-1.0,-1.18818,-1.18818,0.18818,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
