model,model_family,direction,symbol,timeframe,timestamp,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,session_window,ny_time,swept_level,sweep_extreme,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,time_to_retest_bars,target_distance_r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation
turtle_soup,ict,long,ETHUSDT,1m,1777153440000,close,sweep_extreme,opposite_range,2313.3,2313.3,2313.3,2310.84734,2310.84734,2316.48,2.452660000000378,10.602429429820509,conservative,False,,,2313.23,2311.31,,,,,,,,,,,,1.2965514991883693,"{""close_back_distance_bps"": 0.30260717697835365, ""entry_mode"": ""close"", ""entry_price"": 2313.3, ""model_family"": ""ict"", ""risk"": 2.452660000000378, ""risk_bps"": 10.602429429820509, ""stop_loss"": 2310.84734, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2311.31, ""sweep_swing_significance"": ""long"", ""swept_level"": 2313.23, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 8.300082568530033}",1.2680110573822678,0.05300367763982333,False,False,False
turtle_soup,ict,long,ETHUSDT,1m,1777153860000,close,sweep_extreme,opposite_range,2314.14,2314.14,2314.14,2313.437172,2313.437172,2316.48,0.702827999999954,3.0371023360728135,conservative,False,,,2314.01,2313.9,,,,,,,,,,,,3.329406341238964,"{""close_back_distance_bps"": 0.5617953249971019, ""entry_mode"": ""close"", ""entry_price"": 2314.14, ""model_family"": ""ict"", ""risk"": 0.702827999999954, ""risk_bps"": 3.0371023360728135, ""stop_loss"": 2313.437172, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2313.9, ""sweep_swing_significance"": ""long"", ""swept_level"": 2314.01, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.4753652749993618}",3.2298087156461186,1.3801385260687726,True,False,False
reclaimed_ob,ict,long,ETHUSDT,1m,1777153860000,body_edge,mean_threshold,nearest_liquidity,2313.95,2313.95,2313.95,2313.43221,2313.43221,2313.98,0.5177899999998772,2.2376888005353495,conservative,False,,,,,,,,,,,2313.84,2313.95,,,,0.0579385465153966,"{""entry_mode"": ""body_edge"", ""entry_price"": 2313.95, ""model_family"": ""ict"", ""ob_high"": 2313.95, ""ob_low"": 2313.84, ""ob_mean_threshold"": 2313.895, ""prior_reaction_r"": 0.5, ""retest_count"": 1, ""risk"": 0.5177899999998772, ""risk_bps"": 2.2376888005353495, ""source_ob_time"": 1777153620000, ""stop_loss"": 2313.43221, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",4.750960814230904,1.5064022093897727,False,True,True
turtle_soup,ict,long,ETHUSDT,1m,1777153980000,close,sweep_extreme,opposite_range,2313.92,2313.92,2313.92,2313.257216,2313.257216,2316.48,0.6627840000001015,2.8643341169967047,conservative,False,,,2313.77,2313.72,,,,,,,,,,,,3.862495171880361,"{""close_back_distance_bps"": 0.6482926133543566, ""entry_mode"": ""close"", ""entry_price"": 2313.92, ""model_family"": ""ict"", ""risk"": 0.6627840000001015, ""risk_bps"": 2.8643341169967047, ""stop_loss"": 2313.257216, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2313.72, ""sweep_swing_significance"": ""long"", ""swept_level"": 2313.77, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.21609753778544064}",3.7568800695240085,0.4073725376592381,False,False,False
reclaimed_ob,ict,long,ETHUSDT,1m,1777153980000,body_edge,mean_threshold,nearest_liquidity,2313.95,2313.95,2313.95,2313.43221,2313.43221,2313.98,0.5177899999998772,2.2376888005353495,conservative,False,,,,,,,,,,,2313.84,2313.95,,,,0.0579385465153966,"{""entry_mode"": ""body_edge"", ""entry_price"": 2313.95, ""model_family"": ""ict"", ""ob_high"": 2313.95, ""ob_low"": 2313.84, ""ob_mean_threshold"": 2313.895, ""prior_reaction_r"": 0.5, ""retest_count"": 1, ""risk"": 0.5177899999998772, ""risk_bps"": 2.2376888005353495, ""source_ob_time"": 1777153620000, ""stop_loss"": 2313.43221, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",4.750960814230904,0.5793854651495748,False,True,True
turtle_soup,ict,long,ETHUSDT,1m,1777154040000,close,sweep_extreme,opposite_range,2314.56,2314.56,2314.56,2312.707088,2312.707088,2316.48,1.852911999999833,8.005461081155092,conservative,False,,,2313.23,2313.17,,,,,,,,,,,,1.0362067923356564,"{""close_back_distance_bps"": 5.749536362574959, ""entry_mode"": ""close"", ""entry_price"": 2314.56, ""model_family"": ""ict"", ""risk"": 1.852911999999833, ""risk_bps"": 8.005461081155092, ""stop_loss"": 2312.707088, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2313.17, ""sweep_swing_significance"": ""long"", ""swept_level"": 2313.23, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.2593775802663178}",0.9984284196983321,0.49111884428399005,False,False,False
turtle_soup,ict,long,ETHUSDT,1m,1777154280000,close,sweep_extreme,opposite_range,2314.49,2314.49,2314.49,2313.207102,2313.207102,2316.48,1.282897999999932,5.542897139326297,conservative,False,,,2313.89,2313.67,,,,,,,,,,,,1.5511755416255557,"{""close_back_distance_bps"": 2.593035969730234, ""entry_mode"": ""close"", ""entry_price"": 2314.49, ""model_family"": ""ict"", ""risk"": 1.282897999999932, ""risk_bps"": 5.542897139326297, ""stop_loss"": 2313.207102, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2313.67, ""sweep_swing_significance"": ""short"", ""swept_level"": 2313.89, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.9507798555670318}",1.4966115778496611,0.4676911180779305,False,False,False
turtle_soup,ict,long,ETHUSDT,1m,1777154340000,close,sweep_extreme,opposite_range,2314.6,2314.6,2314.6,2313.65708,2313.65708,2316.48,0.9429199999999582,4.073792447938988,conservative,False,,,2314.21,2314.12,,,,,,,,,,,,1.9938064735080308,"{""close_back_distance_bps"": 1.6852403195901524, ""entry_mode"": ""close"", ""entry_price"": 2314.6, ""model_family"": ""ict"", ""risk"": 0.9429199999999582, ""risk_bps"": 4.073792447938988, ""stop_loss"": 2313.65708, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2314.12, ""sweep_swing_significance"": ""long"", ""swept_level"": 2314.21, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.3889016122138679}",1.9195689984304347,0.5620837398716422,False,False,False
turtle_soup,ict,long,ETHUSDT,1m,1777154400000,close,sweep_extreme,opposite_range,2314.2,2314.2,2314.2,2313.4271599999997,2313.4271599999997,2316.48,0.7728400000000875,3.339555786017144,conservative,False,,,2314.01,2313.89,,,,,,,,,,,,2.950157859323977,"{""close_back_distance_bps"": 0.8210854749962178, ""entry_mode"": ""close"", ""entry_price"": 2314.2, ""model_family"": ""ict"", ""risk"": 0.7728400000000875, ""risk_bps"": 3.339555786017144, ""stop_loss"": 2313.4271599999997, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2313.89, ""sweep_swing_significance"": ""long"", ""swept_level"": 2314.01, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.5185803000001971}",2.859582837326984,0.16821075513643144,False,False,False
turtle_soup,ict,long,ETHUSDT,1m,1777154520000,close,sweep_extreme,opposite_range,2314.6,2314.6,2314.6,2313.69708,2313.69708,2316.48,0.9029199999999946,3.9009764106108817,conservative,False,,,2314.21,2314.16,,,,,,,,,,,,2.082133522349843,"{""close_back_distance_bps"": 1.6852403195901524, ""entry_mode"": ""close"", ""entry_price"": 2314.6, ""model_family"": ""ict"", ""risk"": 0.9029199999999946, ""risk_bps"": 3.9009764106108817, ""stop_loss"": 2313.69708, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2314.16, ""sweep_swing_significance"": ""long"", ""swept_level"": 2314.21, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.2160564512303633}",2.004607274177066,0.4762326673457658,False,False,False
turtle_soup,ict,long,ETHUSDT,1m,1777154580000,close,sweep_extreme,opposite_range,2314.93,2314.93,2314.93,2313.607014,2313.607014,2316.48,1.3229859999996734,5.715015140845181,conservative,False,,,2314.21,2314.07,,,,,,,,,,,,1.171592140809173,"{""close_back_distance_bps"": 3.1112128977050477, ""entry_mode"": ""close"", ""entry_price"": 2314.93, ""model_family"": ""ict"", ""risk"": 1.3229859999996734, ""risk_bps"": 5.715015140845181, ""stop_loss"": 2313.607014, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2314.07, ""sweep_swing_significance"": ""long"", ""swept_level"": 2314.21, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.6049580634422661}",1.1186815279983187,0.5744580819448968,False,False,False
ict2022_mss_fvg,ict,long,ETHUSDT,1m,1777154700000,edge,sweep_extreme,nearest_liquidity,2315.49,2315.49,2315.49,2313.536902,2313.536902,2316.48,1.9530979999999545,8.434923061641184,conservative,False,,,,2314.0,2315.03,2315.49,2315.26,,,,,,,,,0.5068870072061205,"{""displacement_grade"": ""valid"", ""entry_mode"": ""edge"", ""entry_price"": 2315.49, ""fvg_ce"": 2315.26, ""fvg_high"": 2315.49, ""fvg_low"": 2315.03, ""model_family"": ""ict"", ""mss_time"": 1777154700000, ""risk"": 1.9530979999999545, ""risk_bps"": 8.434923061641184, ""stop_loss"": 2313.536902, ""stop_mode"": ""sweep_extreme"", ""structure_level"": 2315.0, ""sweep_extreme"": 2314.0, ""sweep_level"": 2314.01, ""sweep_time"": 1777154100000, ""target_mode"": ""nearest_liquidity""}",0.19456268963468193,0.6758493429411836,False,False,False
breaker_block,ict,long,ETHUSDT,1m,1777154880000,edge,mean_threshold,nearest_liquidity,2314.83,2314.83,2314.83,2314.0220339999996,2314.0220339999996,2314.99,0.8079660000003059,3.4903902230414587,conservative,False,,,,,,,,,,,,,2314.14,2314.83,,0.19802813484700332,"{""break_time"": 1777154640000, ""breaker_high"": 2314.83, ""breaker_low"": 2314.14, ""breaker_mean_threshold"": 2314.4849999999997, ""entry_mode"": ""edge"", ""entry_price"": 2314.83, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1777154880000, ""risk"": 0.8079660000003059, ""risk_bps"": 3.4903902230414587, ""source_ob_time"": 1777153920000, ""stop_loss"": 2314.0220339999996, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.2871828765066473,0.8168660562444516,False,True,True
breaker_block,ict,long,ETHUSDT,1m,1777154940000,edge,mean_threshold,nearest_liquidity,2314.83,2314.83,2314.83,2314.0220339999996,2314.0220339999996,2314.99,0.8079660000003059,3.4903902230414587,conservative,False,,,,,,,,,,,,,2314.14,2314.83,,0.19802813484700332,"{""break_time"": 1777154640000, ""breaker_high"": 2314.83, ""breaker_low"": 2314.14, ""breaker_mean_threshold"": 2314.4849999999997, ""entry_mode"": ""edge"", ""entry_price"": 2314.83, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1777154940000, ""risk"": 0.8079660000003059, ""risk_bps"": 3.4903902230414587, ""source_ob_time"": 1777153920000, ""stop_loss"": 2314.0220339999996, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.2871828765066473,0.6312146798251046,False,True,True
breaker_block,ict,long,ETHUSDT,1m,1777155000000,edge,mean_threshold,nearest_liquidity,2314.83,2314.83,2314.83,2314.0220339999996,2314.0220339999996,2314.99,0.8079660000003059,3.4903902230414587,conservative,False,,,,,,,,,,,,,2314.14,2314.83,,0.19802813484700332,"{""break_time"": 1777154640000, ""breaker_high"": 2314.83, ""breaker_low"": 2314.14, ""breaker_mean_threshold"": 2314.4849999999997, ""entry_mode"": ""edge"", ""entry_price"": 2314.83, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1777155000000, ""risk"": 0.8079660000003059, ""risk_bps"": 3.4903902230414587, ""source_ob_time"": 1777153920000, ""stop_loss"": 2314.0220339999996, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.2871828765066473,0.6312146798251046,False,True,True
breaker_block,ict,long,ETHUSDT,1m,1777155060000,edge,mean_threshold,nearest_liquidity,2314.83,2314.83,2314.83,2314.0220339999996,2314.0220339999996,2314.99,0.8079660000003059,3.4903902230414587,conservative,False,,,,,,,,,,,,,2314.14,2314.83,,0.19802813484700332,"{""break_time"": 1777154640000, ""breaker_high"": 2314.83, ""breaker_low"": 2314.14, ""breaker_mean_threshold"": 2314.4849999999997, ""entry_mode"": ""edge"", ""entry_price"": 2314.83, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1777155060000, ""risk"": 0.8079660000003059, ""risk_bps"": 3.4903902230414587, ""source_ob_time"": 1777153920000, ""stop_loss"": 2314.0220339999996, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.2871828765066473,0.6312146798251046,False,True,True
breaker_block,ict,long,ETHUSDT,1m,1777155120000,edge,mean_threshold,nearest_liquidity,2314.83,2314.83,2314.83,2314.0220339999996,2314.0220339999996,2314.99,0.8079660000003059,3.4903902230414587,conservative,False,,,,,,,,,,,,,2314.14,2314.83,,0.19802813484700332,"{""break_time"": 1777154640000, ""breaker_high"": 2314.83, ""breaker_low"": 2314.14, ""breaker_mean_threshold"": 2314.4849999999997, ""entry_mode"": ""edge"", ""entry_price"": 2314.83, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1777155120000, ""risk"": 0.8079660000003059, ""risk_bps"": 3.4903902230414587, ""source_ob_time"": 1777153920000, ""stop_loss"": 2314.0220339999996, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.2871828765066473,0.6312146798251046,False,True,True
breaker_block,ict,long,ETHUSDT,1m,1777155180000,edge,mean_threshold,nearest_liquidity,2314.83,2314.83,2314.83,2314.0220339999996,2314.0220339999996,2314.99,0.8079660000003059,3.4903902230414587,conservative,False,,,,,,,,,,,,,2314.14,2314.83,,0.19802813484700332,"{""break_time"": 1777154640000, ""breaker_high"": 2314.83, ""breaker_low"": 2314.14, ""breaker_mean_threshold"": 2314.4849999999997, ""entry_mode"": ""edge"", ""entry_price"": 2314.83, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1777155180000, ""risk"": 0.8079660000003059, ""risk_bps"": 3.4903902230414587, ""source_ob_time"": 1777153920000, ""stop_loss"": 2314.0220339999996, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.2871828765066473,0.6312146798251046,False,True,True
breaker_block,ict,long,ETHUSDT,1m,1777155240000,edge,mean_threshold,nearest_liquidity,2314.83,2314.83,2314.83,2314.0220339999996,2314.0220339999996,2314.99,0.8079660000003059,3.4903902230414587,conservative,False,,,,,,,,,,,,,2314.14,2314.83,,0.19802813484700332,"{""break_time"": 1777154640000, ""breaker_high"": 2314.83, ""breaker_low"": 2314.14, ""breaker_mean_threshold"": 2314.4849999999997, ""entry_mode"": ""edge"", ""entry_price"": 2314.83, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1777155240000, ""risk"": 0.8079660000003059, ""risk_bps"": 3.4903902230414587, ""source_ob_time"": 1777153920000, ""stop_loss"": 2314.0220339999996, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.2871828765066473,0.6312146798251046,False,True,True
turtle_soup,ict,long,ETHUSDT,1m,1777155300000,close,sweep_extreme,opposite_range,2315.17,2315.17,2315.17,2314.036966,2314.036966,2316.41,1.1330339999999524,4.8939559513986115,conservative,False,,,2315.16,2314.5,,,,,,,,,,,,1.09440669918099,"{""close_back_distance_bps"": 0.04319355897742825, ""entry_mode"": ""close"", ""entry_price"": 2315.17, ""model_family"": ""ict"", ""risk"": 1.1330339999999524, ""risk_bps"": 4.8939559513986115, ""stop_loss"": 2314.036966, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2314.5, ""sweep_swing_significance"": ""long"", ""swept_level"": 2315.16, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 2.8507748924474097}",0.6178102334085717,0.7501981405676659,False,False,False
breaker_block,ict,long,ETHUSDT,1m,1777155300000,edge,mean_threshold,nearest_liquidity,2314.83,2314.83,2314.83,2314.0220339999996,2314.0220339999996,2314.99,0.8079660000003059,3.4903902230414587,conservative,False,,,,,,,,,,,,,2314.14,2314.83,,0.19802813484700332,"{""break_time"": 1777154640000, ""breaker_high"": 2314.83, ""breaker_low"": 2314.14, ""breaker_mean_threshold"": 2314.4849999999997, ""entry_mode"": ""edge"", ""entry_price"": 2314.83, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1777155300000, ""risk"": 0.8079660000003059, ""risk_bps"": 3.4903902230414587, ""source_ob_time"": 1777153920000, ""stop_loss"": 2314.0220339999996, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.2871828765066473,0.6312146798251046,False,True,True
ict2022_mss_fvg,ict,long,ETHUSDT,1m,1777155360000,edge,sweep_extreme,nearest_liquidity,2315.16,2315.16,2315.16,2313.536968,2313.536968,2315.32,1.6230319999999665,7.010452841272165,conservative,False,,,,2314.0,2315.01,2315.16,2315.085,,,,,,,,,0.09858092754813985,"{""displacement_grade"": ""valid"", ""entry_mode"": ""edge"", ""entry_price"": 2315.16, ""fvg_ce"": 2315.085, ""fvg_high"": 2315.16, ""fvg_low"": 2315.01, ""model_family"": ""ict"", ""mss_time"": 1777154700000, ""risk"": 1.6230319999999665, ""risk_bps"": 7.010452841272165, ""stop_loss"": 2313.536968, ""stop_mode"": ""sweep_extreme"", ""structure_level"": 2315.0, ""sweep_extreme"": 2314.0, ""sweep_level"": 2314.01, ""sweep_time"": 1777154100000, ""target_mode"": ""nearest_liquidity""}",0.4374528659940476,0.5175498696265435,False,True,True
breaker_block,ict,long,ETHUSDT,1m,1777155420000,edge,mean_threshold,nearest_liquidity,2314.83,2314.83,2314.83,2314.0220339999996,2314.0220339999996,2314.99,0.8079660000003059,3.4903902230414587,conservative,False,,,,,,,,,,,,,2314.14,2314.83,,0.19802813484700332,"{""break_time"": 1777154640000, ""breaker_high"": 2314.83, ""breaker_low"": 2314.14, ""breaker_mean_threshold"": 2314.4849999999997, ""entry_mode"": ""edge"", ""entry_price"": 2314.83, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1777155420000, ""risk"": 0.8079660000003059, ""risk_bps"": 3.4903902230414587, ""source_ob_time"": 1777153920000, ""stop_loss"": 2314.0220339999996, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.2871828765066473,0.35892599441047496,False,True,True
turtle_soup,ict,long,ETHUSDT,1m,1777155480000,close,sweep_extreme,opposite_range,2314.76,2314.76,2314.76,2313.8570480000003,2313.8570480000003,2316.41,0.9029519999999138,3.900845012009512,conservative,False,,,2314.49,2314.32,,,,,,,,,,,,1.8273396592507616,"{""close_back_distance_bps"": 1.1665636922191782, ""entry_mode"": ""close"", ""entry_price"": 2314.76, ""model_family"": ""ict"", ""risk"": 0.9029519999999138, ""risk_bps"": 3.900845012009512, ""stop_loss"": 2313.8570480000003, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2314.32, ""sweep_swing_significance"": ""short"", ""swept_level"": 2314.49, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.7345030654684964}",1.2293012253140572,0.2436452879004373,False,False,False
breaker_block,ict,long,ETHUSDT,1m,1777155480000,edge,mean_threshold,nearest_liquidity,2314.83,2314.83,2314.83,2314.0220339999996,2314.0220339999996,2314.99,0.8079660000003059,3.4903902230414587,conservative,False,,,,,,,,,,,,,2314.14,2314.83,,0.19802813484700332,"{""break_time"": 1777154640000, ""breaker_high"": 2314.83, ""breaker_low"": 2314.14, ""breaker_mean_threshold"": 2314.4849999999997, ""entry_mode"": ""edge"", ""entry_price"": 2314.83, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1777155480000, ""risk"": 0.8079660000003059, ""risk_bps"": 3.4903902230414587, ""source_ob_time"": 1777153920000, ""stop_loss"": 2314.0220339999996, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.2871828765066473,0.35892599441047496,False,True,True
breaker_block,ict,long,ETHUSDT,1m,1777155540000,edge,mean_threshold,nearest_liquidity,2314.83,2314.83,2314.83,2314.0220339999996,2314.0220339999996,2314.99,0.8079660000003059,3.4903902230414587,conservative,False,,,,,,,,,,,,,2314.14,2314.83,,0.19802813484700332,"{""break_time"": 1777154640000, ""breaker_high"": 2314.83, ""breaker_low"": 2314.14, ""breaker_mean_threshold"": 2314.4849999999997, ""entry_mode"": ""edge"", ""entry_price"": 2314.83, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1777155540000, ""risk"": 0.8079660000003059, ""risk_bps"": 3.4903902230414587, ""source_ob_time"": 1777153920000, ""stop_loss"": 2314.0220339999996, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.2871828765066473,0.0,False,True,True
breaker_block,ict,long,ETHUSDT,1m,1777155600000,edge,mean_threshold,nearest_liquidity,2314.83,2314.83,2314.83,2314.0220339999996,2314.0220339999996,2314.99,0.8079660000003059,3.4903902230414587,conservative,False,,,,,,,,,,,,,2314.14,2314.83,,0.19802813484700332,"{""break_time"": 1777154640000, ""breaker_high"": 2314.83, ""breaker_low"": 2314.14, ""breaker_mean_threshold"": 2314.4849999999997, ""entry_mode"": ""edge"", ""entry_price"": 2314.83, ""failed_ob_confirmed"": true, ""model_family"": ""ict"", ""retest_time"": 1777155600000, ""risk"": 0.8079660000003059, ""risk_bps"": 3.4903902230414587, ""source_ob_time"": 1777153920000, ""stop_loss"": 2314.0220339999996, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.2871828765066473,0.0,False,True,True
turtle_soup,ict,long,ETHUSDT,1m,1777155660000,close,sweep_extreme,opposite_range,2315.35,2315.35,2315.35,2314.6269300000004,2314.6269300000004,2316.41,0.7230699999995522,3.122940376183092,conservative,False,,,2315.16,2315.09,,,,,,,,,,,,1.4659714827065178,"{""close_back_distance_bps"": 0.8206776205534588, ""entry_mode"": ""close"", ""entry_price"": 2315.35, ""model_family"": ""ict"", ""risk"": 0.7230699999995522, ""risk_bps"": 3.122940376183092, ""stop_loss"": 2314.6269300000004, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2315.09, ""sweep_swing_significance"": ""long"", ""swept_level"": 2315.16, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.3023549128341409}",0.0,0.35957791085223356,False,False,False
ifvg_retest,ict,long,ETHUSDT,1m,1777155780000,edge,ce,fixed_r,2315.16,2315.16,2315.16,2314.496968,2314.496968,2316.4860639999997,0.6630319999999301,2.863871179529407,conservative,False,,,,,,,,2314.76,2315.16,2314.96,,,,,2,2.0,"{""breach_close"": 2315.35, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1777155660000, ""entry_mode"": ""edge"", ""entry_price"": 2315.16, ""ifvg_ce"": 2314.96, ""ifvg_high"": 2315.16, ""ifvg_low"": 2314.76, ""model_family"": ""ict"", ""retest_depth"": 0.17499999999943155, ""risk"": 0.6630319999999301, ""risk_bps"": 2.863871179529407, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 2314.496968, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 2}",0.0,0.0,False,False,False
ifvg_retest,ict,long,ETHUSDT,5m,1776735300000,edge,ce,fixed_r,2319.81,2319.81,2319.81,2318.941038,2318.941038,2321.547924,0.8689620000000104,3.7458326328449765,conservative,False,,,,,,,,2319.0,2319.81,2319.4049999999997,,,,,2,2.0,"{""breach_close"": 2321.56, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776734700000, ""entry_mode"": ""edge"", ""entry_price"": 2319.81, ""ifvg_ce"": 2319.4049999999997, ""ifvg_high"": 2319.81, ""ifvg_low"": 2319.0, ""model_family"": ""ict"", ""retest_depth"": 0.9382716049380428, ""risk"": 0.8689620000000104, ""risk_bps"": 3.7458326328449765, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 2318.941038, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 2}",0.0,25.662802285945137,True,False,False
reclaimed_ob,ict,long,ETHUSDT,5m,1776732600000,body_edge,mean_threshold,nearest_liquidity,2315.67,2315.67,2315.67,2314.8168659999997,2314.8168659999997,2316.87,0.8531340000004093,3.6841777973563126,conservative,False,,,,,,,,,,,2314.89,2315.67,,,,1.406578567961472,"{""entry_mode"": ""body_edge"", ""entry_price"": 2315.67, ""model_family"": ""ict"", ""ob_high"": 2315.67, ""ob_low"": 2314.89, ""ob_mean_threshold"": 2315.2799999999997, ""prior_reaction_r"": 0.5, ""retest_count"": 1, ""risk"": 0.8531340000004093, ""risk_bps"": 3.6841777973563126, ""source_ob_time"": 1776731700000, ""stop_loss"": 2314.8168659999997, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",0.0,21.286222328486666,True,False,False
turtle_soup,ict,long,ETHUSDT,5m,1776736500000,close,sweep_extreme,opposite_range,2313.78,2313.78,2313.78,2310.6472440000002,2310.6472440000002,2327.44,3.132755999999972,13.539558644296225,conservative,False,,,2311.45,2311.11,,,,,,,,,,,,4.3603778909049975,"{""close_back_distance_bps"": 10.080252655261338, ""entry_mode"": ""close"", ""entry_price"": 2313.78, ""model_family"": ""ict"", ""risk"": 3.132755999999972, ""risk_bps"": 13.539558644296225, ""stop_loss"": 2310.6472440000002, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2311.11, ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 2311.45, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 1.4709381557017922}",0.0,5.193510123354684,True,False,False
turtle_soup,ict,long,ETHUSDT,5m,1776736800000,close,sweep_extreme,opposite_range,2309.53,2309.53,2309.53,2307.728094,2307.728094,2327.44,1.8019060000001446,7.802046303794038,conservative,False,,,2308.25,2308.19,,,,,,,,,,,,9.939475200148298,"{""close_back_distance_bps"": 5.545326546085564, ""entry_mode"": ""close"", ""entry_price"": 2309.53, ""model_family"": ""ict"", ""risk"": 1.8019060000001446, ""risk_bps"": 7.802046303794038, ""stop_loss"": 2307.728094, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2308.19, ""sweep_swing_significance"": ""long"", ""swept_level"": 2308.25, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 0.2599371818474837}",1.454015914259501,6.670714232595384,True,False,False
turtle_soup,ict,long,ETHUSDT,5m,1776737100000,close,sweep_extreme,opposite_range,2308.77,2308.77,2308.77,2306.258246,2306.258246,2327.44,2.51175400000011,10.879186753120104,conservative,False,,,2308.25,2306.72,,,,,,,,,,,,7.433052759147295,"{""close_back_distance_bps"": 2.252788909346829, ""entry_mode"": ""close"", ""entry_price"": 2308.77, ""model_family"": ""ict"", ""risk"": 2.51175400000011, ""risk_bps"": 10.879186753120104, ""stop_loss"": 2306.258246, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 2306.72, ""sweep_swing_significance"": ""long"", ""swept_level"": 2308.25, ""target_mode"": ""opposite_range"", ""wick_extension_bps"": 6.62839813711773}",1.3456731829629658,4.482923088805381,True,False,False
