time,funding_rate,mark_price
1752048000006,3.396e-05,108674.8
1752076800001,4.253e-05,109020.0
1752105600003,0.0001,111199.8
1752134400000,8.523e-05,111186.1
1752163200004,1.908e-05,111349.5
1752192000004,0.0001,115979.2
1752220800007,0.0001,117522.8
1752249600001,0.0001,116897.42130435
1752278400000,0.0001,117501.26688406
1752307200001,0.0001,117689.7
1752336000002,0.0001,117075.5
1752364800006,0.0001,117389.4
1752393600001,0.0001,117957.51349275
1752422400003,0.0001,118611.53782971
1752451200000,8.051e-05,119041.56046377
1752480000000,0.0001,122717.44717391
1752508800000,0.0001,119867.57057971
1752537600002,0.0001,119818.52750362
1752566400000,0.0001,116780.52426812
1752595200000,0.0001,116389.57304348
1752624000000,0.0001,117738.5
1752652800000,0.0001,118184.09413043
1752681600008,0.0001,119054.3
1752710400003,0.0001,118598.08606159
1752739200000,0.0001,118289.1
1752768000000,0.0001,118874.61847826
1752796800004,0.0001,119176.6
1752825600000,0.0001,119356.5
1752854400000,0.0001,117851.82027174
1752883200009,0.0001,117897.67534058
1752912000000,0.0001,118135.0
1752940800002,0.0001,118036.56383986
1752969600000,0.0001,117814.4
1752998400000,0.0001,117993.92586594
1753027200000,0.0001,118669.4
1753056000001,0.0001,117227.38173188
1753084800000,0.0001,119352.1
1753113600001,0.0001,118304.2
1753142400000,0.0001,117331.09485145
1753171200010,0.0001,117959.5
1753200000007,0.0001,118899.8
1753228800000,0.0001,119993.7
1753257600004,0.0001,118327.36687681
1753286400002,0.0001,118531.0
1753315200000,0.0001,118713.5
1753344000001,0.0001,118368.0
1753372800000,0.0001,119074.1
1753401600000,0.0001,118283.4
1753430400000,0.0001,115314.35953986
1753459200000,0.0001,115691.05080797
1753488000001,0.0001,117588.55875092
1753516800005,0.0001,117288.73869928
1753545600001,0.0001,118112.87820652
1753574400001,0.0001,117889.3
1753603200000,0.0001,118087.08156884
1753632000008,0.0001,118580.8
1753660800005,0.0001,119419.44478261
1753689600000,0.0001,118886.24443841
1753718400000,0.0001,118158.66325758
1753747200001,0.0001,118041.8671553
1753776000000,0.0001,118856.3
1753804800000,0.0001,117351.43826812
1753833600011,0.0001,117904.12262319
1753862400000,0.0001,118083.2
1753891200008,0.0001,117949.9
1753920000000,5.694e-05,117772.92036957
1753948800009,0.0001,118624.0
1753977600000,0.0001,118263.69556522
1754006400001,-1.408e-05,115702.16776087
1754035200003,1.549e-05,115035.53571377
1754064000000,5.681e-05,115305.3
1754092800004,4.81e-05,113244.7
1754121600000,8.94e-06,113920.40738768
1754150400000,4.437e-05,112798.5
1754179200000,5.633e-05,112509.76593841
1754208000000,4.533e-05,113647.1
1754236800003,7.504e-05,113905.36980217
1754265600004,4.188e-05,114150.84958333
1754294400000,5.719e-05,114606.9
1754323200002,3.912e-05,114774.5580471
1754352000000,7.101e-05,115002.1
1754380800000,8.589e-05,113924.7
1754409600000,4.784e-05,112890.03634109
1754438400005,5.172e-05,114077.36580435
1754467200000,9.275e-05,114180.5031938
1754496000000,8.288e-05,115389.8435814
1754524800003,4.843e-05,114945.2239186
1754553600002,7.574e-05,114751.2
1754582400002,6.275e-05,116634.6
1754611200002,2.403e-05,117419.9
1754640000004,1.729e-05,116773.122225
1754668800000,7.973e-05,116170.72810417
1754697600005,8.835e-05,116628.2
1754726400000,9.087e-05,116703.2
1754755200007,5.151e-05,116839.01276667
1754784000003,9.849e-05,116422.0
1754812800005,0.0001,117770.1
1754841600002,0.0001,118773.19905
1754870400000,0.0001,119255.3
1754899200000,0.0001,121533.485
1754928000000,0.0001,120276.94746739
1754956800000,0.0001,118642.12869203
1754985600001,7.988e-05,118931.9
1755014400005,8.543e-05,119887.9
1755043200000,7.123e-05,120081.0
1755072000002,0.0001,119546.71040942
1755100800006,0.0001,120907.16175725
1755129600002,0.0001,123324.0
1755158400003,0.0001,121739.29889855
1755187200000,0.0001,118206.5
1755216000000,1.939e-05,118245.12016304
1755244800000,7.99e-05,118908.4
1755273600000,3.722e-05,117224.26810507
1755302400004,8.85e-05,117282.05060833
1755331200000,8.268e-05,117543.6
1755360000002,9.023e-05,117626.9
1755388800000,8.206e-05,117333.60187083
1755417600001,4.68e-05,117949.9
1755446400007,1.862e-05,118193.93730833
1755475200000,2.846e-05,117358.84539167
1755504000001,-6.82e-06,115153.2
1755532800002,5.296e-05,116099.9
1755561600000,7.137e-05,116183.6
1755590400001,6.262e-05,114928.8
1755619200000,3.167e-05,113730.0
1755648000000,4.543e-05,112829.16656522
1755676800000,1.364e-05,113436.7
1755705600000,4.936e-05,113293.1
1755734400006,1.143e-05,114221.25347464
1755763200000,7.757e-05,113836.8
1755792000003,7.414e-05,112748.9
1755820800010,7.296e-05,112461.5
1755849600007,0.0001,113040.1
1755878400001,5.867e-05,116319.3
1755907200004,0.0001,116897.5
1755936000006,0.0001,115769.9
1755964800000,9.711e-05,114778.21648188
1755993600001,0.0001,115377.1
1756022400002,0.0001,114854.8
1756051200001,0.0001,114374.99972826
1756080000000,0.0001,113446.3
1756108800002,0.0001,111472.55518478
1756137600002,8.344e-05,112139.1
1756166400000,4.522e-05,110064.58160507
1756195200000,3.9e-05,110246.49650362
1756224000000,0.0001,109634.08811594
1756252800003,1.802e-05,111709.9
1756281600000,5.503e-05,110688.0
1756310400009,3.496e-05,111965.1
1756339200000,5.297e-05,111207.83953261
1756368000005,9.693e-05,113079.3
1756396800004,7.512e-05,112642.4190942
1756425600000,4.261e-05,112509.45998913
1756454400000,5.856e-05,109989.38102899
1756483200005,6.44e-06,108340.72792754
1756512000000,7.523e-05,108332.4
1756540800002,7.979e-05,108466.7
1756569600003,8.042e-05,108830.0
1756598400016,-1.232e-05,108758.15376812
1756627200000,4.749e-05,108658.2
1756656000001,0.0001,108763.86765217
1756684800000,4.66e-05,108208.3
1756713600000,0.0001,109367.8
1756742400001,4.963e-05,108737.9
1756771200000,6.946e-05,109193.10473913
1756800000005,8.805e-05,110190.1
1756828800007,6.356e-05,110789.9
1756857600006,7.67e-06,111189.75470652
1756886400002,5.127e-05,111045.87517029
1756915200002,2.344e-05,112171.59743478
1756944000002,1.808e-05,111664.20931522
