model,session_date,session_window,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,2025-05-25,14:00-15:45,6,6,6,0,14.112245,7.041723,0.333333,2.0,60.0,0.0,0.333333,-0.683273,-0.683273,1.016607,0.333333,0.666667,0.333333,0.666667,1.0,4.0,2.25,3.5,0,6
turtle_soup,2025-05-26,00:00-08:00,16,16,16,0,5.504198,4.760211,0.125,2.0,60.0,-0.625,-0.3125,-1.055683,-1.055683,0.743183,0.125,0.375,0.125,0.875,1.0,6.0,2.666667,6.0,2,16
turtle_soup,2025-05-26,08:30-12:00,15,15,15,0,8.327984,5.870648,0.333333,2.0,61.333333,0.0,0.233333,-0.451145,-0.451145,0.684479,0.333333,0.6,0.333333,0.666667,1.0,2.7,2.777778,4.2,1,15
turtle_soup,2025-05-26,14:00-15:45,4,4,4,0,4.734986,3.194273,0.0,2.0,65.0,-1.0,-1.0,-1.692855,-1.692855,0.692855,0.0,0.0,0.0,1.0,1.0,1.5,,,0,4
turtle_soup,2025-05-27,00:00-08:00,19,19,19,0,8.283098,7.334542,0.105263,2.0,66.315789,-0.684211,-0.263158,-1.008879,-1.008879,0.745721,0.105263,0.421053,0.105263,0.894737,1.0,2.294118,1.625,1.5,2,19
turtle_soup,2025-05-27,08:30-12:00,6,6,6,0,2.140543,1.695271,0.333333,2.0,63.333333,0.0,0.583333,0.322275,0.322275,0.261059,0.333333,0.833333,0.333333,0.666667,1.0,16.0,2.2,2.0,0,6
turtle_soup,2025-05-27,14:00-15:45,6,6,6,0,5.359272,4.549516,0.5,2.0,60.0,0.5,0.5,-0.154706,-0.154706,0.654706,0.5,0.666667,0.5,0.5,1.0,2.666667,1.5,4.666667,0,6
turtle_soup,2025-05-28,00:00-08:00,22,22,22,0,6.293804,2.207629,0.136364,2.0,63.636364,-0.590909,-0.318182,-1.007256,-1.007256,0.689074,0.136364,0.363636,0.136364,0.863636,1.0,4.157895,1.625,2.333333,6,22
turtle_soup,2025-05-28,08:30-12:00,3,3,3,0,7.769095,9.386101,0.0,2.0,60.0,-1.0,-0.5,-1.196231,-1.196231,0.696231,0.0,0.333333,0.0,1.0,1.0,2.0,2.0,,2,3
turtle_soup,2025-05-28,14:00-15:45,2,2,2,0,1.496151,1.496151,0.5,2.0,60.0,0.5,0.25,-0.04125,-0.04125,0.29125,0.5,0.5,0.5,0.5,1.0,9.0,3.0,5.0,0,2
