time,funding_rate,mark_price
1682467200015,0.0001,
1682496000013,0.0001,
1682524800001,0.0001,
1682553600014,-7.997e-05,
1682582400008,0.0001,
1682611200005,9.08e-05,
1682640000011,6.96e-05,
1682668800007,9.852e-05,
1682697600006,8.22e-05,
1682726400004,0.0001,
1682755200016,5.258e-05,
1682784000001,0.0001,
1682812800008,6.131e-05,
1682841600000,7.806e-05,
1682870400010,0.0001,
1682899200004,6.737e-05,
1682928000008,7.382e-05,
1682956800014,9.191e-05,
1682985600015,8.964e-05,
1683014400018,0.0001,
1683043200000,6.72e-05,
1683072000009,5.928e-05,
1683100800003,0.0001,
1683129600011,4.495e-05,
1683158400000,0.0001,
1683187200000,0.0001,
1683216000011,5.805e-05,
1683244800002,0.0001,
1683273600000,0.0001,
1683302400000,0.0001,
1683331200009,0.0001,
1683360000000,0.0001,
1683388800000,-8.183e-05,
1683417600000,-2.201e-05,
1683446400000,5.57e-05,
1683475200006,1.601e-05,
1683504000000,4.618e-05,
1683532800007,-8.42e-06,
1683561600015,3.081e-05,
1683590400015,-0.00019397,
1683619200000,-1.597e-05,
1683648000000,4.188e-05,
1683676800007,-4.638e-05,
1683705600003,4.871e-05,
1683734400000,2.818e-05,
1683763200011,0.0001,
1683792000000,0.0001,
1683820800005,-4.134e-05,
1683849600020,9.621e-05,
1683878400001,0.0001,
1683907200010,8.895e-05,
1683936000000,4.385e-05,
1683964800000,0.0001,
1683993600026,7.738e-05,
1684022400029,5.59e-06,
1684051200010,0.0001,
1684080000008,0.0001,
1684108800006,3.703e-05,
1684137600005,9.795e-05,
1684166400008,0.0001,
1684195200021,4.876e-05,
1684224000000,7.23e-05,
1684252800000,8.033e-05,
1684281600010,0.0001,
1684310400000,0.0001,
1684339200001,0.0001,
1684368000000,0.0001,
1684396800026,0.0001,
1684425600019,0.0001,
1684454400000,0.0001,
1684483200002,0.0001,
1684512000000,0.0001,
1684540800005,0.0001,
1684569600014,0.0001,
1684598400020,7.178e-05,
1684627200014,0.0001,
1684656000001,0.0001,
1684684800015,2.962e-05,
1684713600028,-5.303e-05,
1684742400000,4.7e-07,
1684771200012,0.0001,
1684800000006,0.0001,
1684828800014,0.0001,
1684857600008,0.0001,
1684886400000,0.0001,
1684915200025,3.66e-06,
1684944000008,8.082e-05,
1684972800000,4.655e-05,
1685001600025,0.0001,
1685030400016,8.085e-05,
1685059200000,0.0001,
1685088000024,0.0001,
1685116800012,0.0001,
1685145600012,0.0001,
1685174400018,0.0001,
1685203200008,0.0001,
1685232000017,0.0001,
1685260800015,0.0001,
1685289600000,0.0001,
1685318400000,0.0001,
1685347200020,0.0001,
1685376000011,0.0001,
1685404800003,0.0001,
1685433600000,0.0001,
1685462400003,0.0001,
1685491200013,0.0001,
1685520000000,0.0001,
1685548800000,7.972e-05,
1685577600008,0.0001,
1685606400012,0.0001,
1685635200000,0.0001,
1685664000000,0.0001,
1685692800006,0.0001,
1685721600012,0.0001,
1685750400000,0.0001,
1685779200011,0.0001,
1685808000003,0.0001,
1685836800000,0.0001,
1685865600000,0.0001,
1685894400000,0.0001,
1685923200005,0.0001,
1685952000000,0.0001,
1685980800000,0.0001,
1686009600000,-0.00020041,
1686038400009,-0.00016663,
1686067200013,5.181e-05,
1686096000000,0.0001,
1686124800016,0.0001,
1686153600000,-6.802e-05,
1686182400006,9.358e-05,
1686211200000,5.533e-05,
1686240000000,0.0001,
1686268800000,0.0001,
1686297600000,0.0001,
1686326400000,0.0001,
1686355200000,0.0001,
1686384000000,0.0001,
1686412800000,-0.00030659,
1686441600001,-0.00017314,
1686470400000,-0.00014816,
1686499200000,-9.488e-05,
1686528000000,3.98e-06,
1686556800000,3.196e-05,
1686585600001,-3.949e-05,
1686614400000,8.939e-05,
1686643200000,7.573e-05,
1686672000000,4.004e-05,
1686700800000,-7.13e-06,
1686729600000,9.012e-05,
1686758400000,0.0001,
1686787200000,-0.00018482,
1686816000000,-3.998e-05,
1686844800000,9.496e-05,
1686873600000,0.0001,
1686902400000,0.0001,
1686931200000,0.0001,
1686960000000,0.0001,
1686988800000,6.627e-05,
1687017600000,3.629e-05,
1687046400000,-1.98e-06,
1687075200000,8.697e-05,
1687104000000,0.0001,
1687132800000,2.64e-06,
1687161600000,0.0001,
1687190400000,4.79e-06,
1687219200001,0.0001,
1687248000000,0.0001,
1687276800000,1.649e-05,
1687305600000,3.861e-05,
1687334400000,4.355e-05,
1687363200000,9.583e-05,
1687392000000,0.0001,
1687420800001,0.0001,
1687449600000,0.0001,
1687478400000,0.0001,
1687507200000,0.0001,
1687536000000,0.0001,
1687564800000,0.0001,
1687593600000,0.0001,
1687622400000,6.193e-05,
1687651200000,8.44e-05,
1687680000000,0.0001,
1687708800000,0.0001,
1687737600000,0.0001,
1687766400000,0.0001,
1687795200000,0.0001,
1687824000000,-0.00013867,
1687852800000,9.978e-05,
1687881600000,6.877e-05,
1687910400000,0.0001,
1687939200000,8.757e-05,
1687968000000,3.061e-05,
1687996800000,-0.00032377,
1688025600000,-0.00010754,
1688054400000,4.153e-05,
1688083200000,2.841e-05,
1688112000000,0.0001,
1688140800001,0.0001,
1688169600000,9.19e-05,
1688198400000,0.0001,
1688227200000,0.0001,
1688256000000,0.0001,
1688284800000,0.0001,
1688313600001,0.0001,
1688342400000,0.0001,
1688371200000,0.0001,
1688400000000,0.0001,
1688428800001,0.0001,
1688457600000,0.0001,
1688486400000,0.0001,
1688515200000,0.0001,
1688544000000,0.0001,
1688572800000,-6.686e-05,
1688601600000,-0.00010215,
1688630400000,2.289e-05,
1688659200000,-5.135e-05,
1688688000000,-3.705e-05,
1688716800000,5.839e-05,
1688745600000,-4.697e-05,
1688774400000,-8.078e-05,
1688803200000,-2.672e-05,
1688832000000,2.148e-05,
1688860800000,-5.484e-05,
1688889600000,1.768e-05,
1688918400000,9.83e-06,
1688947200000,8.72e-06,
1688976000000,-4.751e-05,
1689004800000,0.0001,
1689033600000,0.0001,
1689062400000,0.0001,
1689091200000,6.298e-05,
1689120000000,1.013e-05,
1689148800000,0.0001,
1689177600000,0.0001,
1689206400000,-0.00013033,
1689235200000,0.0001,
1689264000000,0.0001,
1689292800000,0.0001,
1689321600000,0.0001,
1689350400000,0.0001,
1689379200000,0.0001,
1689408000000,0.0001,
1689436800000,0.0001,
1689465600001,0.0001,
1689494400000,0.0001,
1689523200000,0.0001,
1689552000000,1.5e-05,
1689580800000,0.0001,
1689609600000,0.0001,
1689638400000,0.0001,
1689667200000,0.0001,
1689696000000,0.0001,
1689724800000,0.0001,
1689753600000,0.0001,
1689782400001,0.0001,
1689811200000,0.0001,
1689840000000,0.0001,
1689868800000,0.0001,
1689897600001,3.175e-05,
1689926400000,0.0001,
1689955200000,0.0001,
1689984000000,5.417e-05,
1690012800000,7.69e-05,
1690041600000,0.0001,
1690070400000,0.0001,
1690099200000,0.0001,
1690128000000,0.0001,
1690156800000,0.0001,
1690185600000,0.0001,
1690214400000,7.991e-05,
1690243200000,2.033e-05,
1690272000000,5.32e-06,
1690300800000,5.709e-05,
1690329600000,5.723e-05,
1690358400001,9.264e-05,
1690387200000,4.067e-05,
1690416000000,9.257e-05,
1690444800000,9.476e-05,
1690473600001,0.0001,
1690502400000,4.231e-05,
1690531200000,0.0001,
1690560000000,6.354e-05,
1690588800000,0.0001,
1690617600000,3.675e-05,
1690646400001,0.0001,
1690675200000,0.0001,
1690704000000,0.0001,
1690732800000,0.0001,
1690761600000,-3.474e-05,
1690790400000,0.0001,
1690819200001,2.927e-05,
1690848000000,-2.36e-06,
1690876800000,0.0001,
1690905600000,0.0001,
1690934400000,0.0001,
1690963200000,0.0001,
1690992000000,9.463e-05,
1691020800000,5.775e-05,
1691049600000,0.0001,
1691078400001,0.0001,
1691107200000,6.343e-05,
1691136000000,0.0001,
1691164800000,9.556e-05,
1691193600000,3.118e-05,
1691222400000,9.808e-05,
1691251200001,0.0001,
1691280000000,6.287e-05,
